Series Name,Series Code,Country Name,Country Code,1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Papua New Guinea,PNG,2221.73564358554,2238.65461146251,2175.685452637,2166.60495830462,2141.60778857433,2176.48442588208,2240.9663379145,2400.15783523513,2469.8158437809,2749.93239693227,2730.0234363873,2870.18908251628,3127.01911475461,3155.4035683482,3289.82285547345,3396.91695398598,3907.29715745877,4072.81879282583,4117.28565471062
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Paraguay,PRY,5022.59356682284,4925.62771895087,4822.97878912012,4797.71931097841,4780.15795410709,4996.03858607015,5251.99009911239,5448.98023099041,5799.01883296539,6188.42445349542,6621.21916173953,6322.53506116603,7142.05703875154,7504.65364401771,7447.10818397172,8514.08188049648,8955.87104766316,9199.66938423151,9567.3391281814
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Peru,PER,4942.92965945452,5021.54936231021,5202.23309486409,5283.02904463566,5584.34315292244,5858.86294567105,6240.73154355655,6762.77265628936,7404.29523832204,8148.92185049883,8956.51528727598,9010.32550520028,9755.14914796834,10449.0932552031,11145.5118964033,11828.80683802,12164.9572973519,12533.491183759,13030.0139047179
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Philippines,PHL,3128.03652707859,3203.35947689125,3348.15245051406,3449.5278255533,3554.9117392554,3729.01135119279,4008.67864159677,4255.15986054612,4535.14092022542,4881.39653324425,5100.53575573428,5115.48177692361,5483.62094378124,5707.20484248535,6099.12124785649,6526.65018229294,6937.85011807331,7320.49853854593,7800.65101042363
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Poland,POL,9463.70954173548,10022.3953632385,10651.2114515512,11111.2177373372,11781.0563524395,12256.303565813,13345.8796193398,13895.9235416906,15144.1470017461,16785.0668016617,18310.4432086685,19242.9888415432,21068.8512314571,22850.6388460286,23833.2097049187,24719.2475053521,25602.4174409935,26594.7578582656,27383.2549370049
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Portugal,PRT,16677.9212265415,17723.4633156481,18883.9114612163,19556.8897102145,20367.6644076272,20839.4475697643,21483.319298771,22739.5896603865,24658.555465842,25701.5024290991,26631.5639632704,26464.3754678301,27334.811603201,26780.2149060404,26454.1026011519,27899.5094652197,28746.6530781988,29532.3811616848,30658.6319953306
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Puerto Rico,PRI,21914.4881498437,23331.9311865818,24575.5780509017,26665.397982158,27287.6674303551,27829.2428152027,31089.7447071419,31497.8392111164,32143.7364195091,32807.1926242606,33027.0154354391,32806.5497659786,33237.8169128654,34195.6408473957,35259.8060075141,36130.9936705322,36939.9966059825,37581.0300432539,37793.9235037866
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Qatar,QAT,..,..,85860.611439631,87599.2964109334,91083.7915244325,90348.9937227307,100426.546128583,97767.1903443648,108831.252401081,111959.861509228,115012.450334212,113312.852224035,122609.410776499,129349.916351584,127610.208824437,126913.035408131,127318.900952879,127516.908588418,127480.482510991
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Romania,ROU,5577.1798498753,5632.31814579516,5877.07572419681,6578.85816501836,7179.1424035491,7820.31372318537,9134.35814994694,9723.54828513807,11689.1018091306,13790.2758870763,16726.732376278,16489.7815559074,17027.1417745265,17997.8841310604,18983.2731014497,19859.447265707,20609.5835304305,21566.0730483419,23050.0103276182
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Russian Federation,RUS,5460.3549781139,5914.30041088544,6825.41139116801,7367.60906109729,8029.12265176949,9253.57742940525,10231.426449768,11822.3709000841,14916.185263567,16648.5868641678,20163.5876480167,19386.584396792,20497.934076089,24310.0439655517,25784.5671588469,26240.2745047909,25797.4985295037,24737.6894390573,24818.9051890129
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Rwanda,RWA,608.601813539887,599.339100811029,628.493811547351,671.930151679426,753.53880787264,772.448019972548,839.445132123552,929.445744933881,1021.97752506734,1100.47656276681,1213.79672297029,1264.36207948421,1337.55863694097,1436.86893683665,1549.65559033948,1606.89323921374,1716.970020698,1843.32659112027,1930.70021243911
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Samoa,WSM,3050.69917671713,3150.97715867296,3428.77656408677,3729.86543910608,3928.89946832979,4162.73036214971,4447.00478128625,4750.37675072517,4960.60136277176,5379.20068313487,5502.63367503458,5240.70927736835,5290.66066310442,5667.49053435576,5748.26364086339,5681.20542032491,5805.6829237069,5919.35982118632,6378.2565669184
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,San Marino,SMR,53049.9306391124,58063.6702902252,59984.9367353361,63955.4995267234,64327.2387931302,67263.560460859,71351.9210098338,74436.8509377393,78675.571239044,85480.6387923673,87503.9594530021,75930.5218589072,72368.2036282707,66053.1105030725,61392.9793042387,59764.1062937328,59646.3778590354,60028.9243456052,60932.9300372192
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Sao Tome and Principe,STP,..,..,..,1635.63554878706,1661.88142813181,1764.03614689617,1837.45726163142,1983.33949986238,2178.84898763933,2256.18521263054,2431.92208891285,2452.53959896867,2588.07974323712,2695.62954237131,2768.23351474364,2882.86723855064,3057.81501972594,3138.69963043137,3239.41403435822
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Saudi Arabia,SAU,33777.6908084438,32334.0598214052,34139.6578630859,33621.6979259852,32262.6605528233,35550.2771916046,38293.2354271164,40547.1344672217,41782.5440859589,42520.3550187159,44841.9293177201,43055.8106902782,44502.4193074312,48524.6324875473,50573.3906479994,51264.8661487972,52628.2520552726,54013.8780426308,54378.6981240742
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Senegal,SEN,1394.48639447962,1470.34489681911,1514.34448826079,1579.77777566569,1573.78996812418,1668.45812059608,1767.77485432885,1876.66244483877,1929.54175992387,2023.2579313318,2081.00767270268,2088.25174710868,2139.81582613702,2158.18118164724,2227.468054559,2272.53289419044,2337.11264215362,2442.6430727681,2566.11917856156
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Serbia,SRB,5784.345120732,5178.22173838473,5725.24945433975,6142.88356752815,6800.89225377841,7197.35048327936,8067.34310288734,8707.03936494938,9611.43406926693,10474.3895940291,11921.8129614292,11827.6081268123,12087.1010470258,12967.918642956,13107.9827379391,13760.0520833922,13771.3842844686,13896.1213879743,14514.9605530466
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Seychelles,SYC,14015.1158735661,14214.0199272779,14626.4603708639,14607.2386856143,14559.3487739301,14134.4839172426,14161.5154039608,15859.9194624154,17516.5484654906,19755.6671853348,19274.84812334,19131.3317358706,19953.1605009972,22556.5825709346,23034.647818258,24361.1882059716,25515.5365143693,26468.8668313773,27641.4389001815
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Sierra Leone,SLE,698.685076817855,682.150477628924,723.465747180351,667.431347314045,819.014915783281,870.584912336363,911.447683918872,945.160682032381,982.309027149904,1059.51124301397,1110.91866201553,1128.52043483558,1175.71570098363,1246.25278946773,1428.53549706227,1712.8326948593,1782.57113857961,1399.52336178967,1470.85864755399
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Singapore,SGP,35036.9093611337,37440.9318625141,40983.9929015446,40413.8561368529,42374.0014818254,45806.339936081,50918.8224805922,55180.9009991174,60007.9736730885,64475.3619797735,63447.4817368756,61655.7504266015,70657.0349507861,75113.2045300368,77690.7893941633,81647.5859674538,85227.0673306694,87043.1877067208,89103.1588332631
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,36327.2318988918,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Slovak Republic,SVK,10604.5356907936,10700.7066033767,11354.8333751017,12381.6576183599,13294.4945941052,14138.7794453013,15193.6183750637,16616.1345443472,18867.0916018413,21161.4862289664,23691.6438756506,23055.0759842583,24986.6128088286,25835.0047572051,26647.4219627674,27897.5985749197,28927.6687644359,29522.0447700489,30460.3840810744
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Slovenia,SVN,16027.6195858191,17067.1629112275,18047.4962580426,18971.0688910581,20305.0222228046,21132.1781579518,22785.0200772694,23945.2553423533,25766.5389510858,27600.869094567,29624.1901825066,27471.0479908709,27766.4203840775,28804.7015194266,28900.8780286843,29796.8119898561,30854.0994056602,31468.3631714967,32723.0719537641
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Solomon Islands,SLB,1716.75295830316,1687.547401632,1439.99573200017,1319.34901363833,1267.96353675612,1341.83453715089,1409.80417739648,1496.31026896379,1609.89042324341,1732.27074674769,1848.29932060921,1734.39923573279,1833.51411604998,2071.8920905768,2158.50965947693,2211.51717349048,2253.90013028019,2288.62969773636,2350.19284335436
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,South Africa,ZAF,7038.46985886266,7203.22510437463,7560.85811673492,7832.22655547699,8131.73835619156,8426.92361411243,8940.67198674618,9601.27530572265,10335.6373647153,11062.3744840113,11518.1044905899,11301.8198486769,11647.3310386455,12118.7378564659,12440.2630952672,12769.9951543283,13051.8283375861,13180.5292406735,13250.5883248063
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,3373.9613892905,1578.82604254378,2008.0875191605,2039.33393862906,1997.02555049947,1693.04606202392
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Spain,ESP,19013.764265183,19907.1614549856,21530.4746784509,22929.8621956078,24363.014919004,25054.2607762802,26189.4555154529,27702.4643073663,30819.2423963848,32591.4099634342,33463.6540993469,32385.2063180105,31954.2427536427,32068.2709273108,31988.2538693179,32603.9057713971,33709.6492402637,34818.1205072534,36305.2221318722
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Sri Lanka,LKA,3869.73484159854,4076.32099384641,4392.67549534769,4392.68326922412,4601.36532757639,4931.53670291786,5299.68395389194,5766.39524783351,6351.95736020895,6914.78617474468,7419.35903279926,7690.42692481474,8357.02990733741,9193.35950890696,10163.860113294,10595.7157315885,11219.5533198747,11798.3899455853,12343.3608678142
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,St. Kitts and Nevis,KNA,13775.8280801652,14297.0177166811,15989.9105882312,17016.8463107702,17476.8362731602,16939.3939597845,17782.946412499,19702.2897942405,20423.9071414579,20689.5314917916,22178.1062508153,21435.7187547979,20979.0619772943,21689.3038856002,21711.9462430827,23180.1055466196,24737.9584329962,25737.6244361526,26382.787649901
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,St. Lucia,LCA,8315.82398326823,8561.5348111656,8660.70192416112,8482.45598350449,8571.66087277486,9052.20669185263,9896.78936299904,10087.2473576364,10931.0544932718,11205.1222509613,11933.1103149337,12037.4314779796,11878.5865779184,12112.4001267958,12287.004916327,12848.6437305771,12994.7548660556,13334.2754015362,13665.3180539293
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,St. Vincent and the Grenadines,VCT,5522.66638301718,5761.42920494983,5988.01912997914,6223.98135536786,6709.31397876532,7355.4468268346,7856.66565865026,8297.08919255063,9195.72258830138,9279.21545539816,10081.1107964033,9936.44457673654,9714.99907953801,9871.64857733634,10193.5041719785,10548.6924504357,10840.0205665789,11147.2807761966,11413.2943920545
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Sudan,SDN,1683.48840307189,1713.75984836634,1812.47080532025,1919.53398723101,2016.6673890312,2154.73532807886,2237.18841066523,2415.53711517816,2668.22375227545,2975.82959012556,3187.31097610988,3231.23649545953,3298.00474917495,3631.66345577089,4172.538735428,4322.99132012595,4412.1619002351,4568.66485825461,4730.46187073223
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Suriname,SUR,7674.19392137994,7633.74237493173,7713.11421365365,8155.70907085723,8542.14662042231,9136.10034300486,10146.133554402,10834.5922071629,11473.2528351789,12249.5395294179,12869.898246519,13218.06309781,13924.390720947,14887.9368149101,15410.9964927827,15956.9489964571,16124.6911212638,15724.6393919787,14966.7137949048
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Swaziland,SWZ,4401.57803164879,4514.48030004083,4628.36937373893,4732.68491054411,4978.67991784308,5243.64571061959,5544.02244608538,6006.33615601192,6476.09483189895,6834.03463271294,6901.29750504162,6932.2661004685,7148.9127033737,7323.99766548019,7667.52681308497,8139.6910924121,8291.6000737998,8261.74606049962,8329.56058149203
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Sweden,SWE,25483.4096946712,27148.3768848487,29275.8380224419,29658.6483448446,30587.762515156,31470.6074490243,33540.0195135539,33967.1875268405,37423.1569478633,40572.7570622269,41853.6961806504,39645.6559987288,41627.9737254356,43755.0604392612,44724.9743448022,45673.1706323125,46524.1809069936,47891.2778399445,48904.5543707155
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Switzerland,CHE,32891.7225064298,33814.0792910998,35748.876969071,36808.6393845166,37718.3041278531,37710.7989048388,39184.0188439473,40572.2631753381,45112.2786663039,49737.7609931816,52584.7349460344,51759.7527446929,53119.3865285819,56183.8325850081,57849.5839884654,60108.5163468318,61902.1624060426,63648.2880177144,63881.6746185979
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Tajikistan,TJK,827.81930561367,858.302089339079,935.197554267592,1035.5949576538,1143.26891096253,1268.90912178705,1408.96449633553,1519.74066174057,1641.03465054182,1777.56357907191,1913.51971334427,1957.63974874965,2063.73041090242,2211.75382192544,2367.18536580277,2525.68552769168,2682.58697340437,2811.86988951746,2979.31023901638
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Tanzania,TZA,1082.4782596507,1123.24984856951,1174.30121144481,1239.14261465942,1311.45852749043,1389.64197747664,1495.39434599123,1620.58357269204,1695.6330336948,1830.15843494686,1908.73737951768,1963.5915052646,2048.29359256743,2186.13158170674,2268.86646543773,2397.2129992516,2530.46901452408,2652.53021864932,2786.20627438656
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Thailand,THA,6563.17755729335,6888.96086913354,7283.51129029312,7635.09300292334,8160.93273591999,8855.4946751805,9604.71047825025,10262.1089368069,11035.6145882521,11878.0391488687,12255.2120165349,12201.3624379538,13213.747749553,13535.1332681194,14714.4502245145,15286.5194143621,15651.1806319028,16241.5555522064,16937.9268850076
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Timor-Leste,TLS,..,..,2622.02334775062,2859.94770120873,2612.84120651046,2531.94768885793,4114.88191165317,5603.72972658144,8010.21245257705,8516.47625597443,9435.90264885074,8817.78592146468,8681.60715914168,9717.15140436382,10160.8620306262,8974.89256061399,6597.59888541353,7878.75938496701,7869.45147441981
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Togo,TGO,1018.33946284905,1027.37590585963,1012.1789148409,990.232695878412,969.662025692324,1011.05623492136,1033.42353489511,1051.03367989258,1097.38781282763,1121.73130389186,1137.99225689776,1155.2601866339,1183.83933770636,1233.834912194,1282.5320637792,1319.65906571733,1385.63281991077,1438.68932628568,1497.42364345341
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Tonga,TON,3302.97114815326,3467.41310910599,3647.46875347969,3844.22533001576,4013.3653988568,4154.36602687255,4227.46021403573,4404.66573428276,4474.4185048664,4373.41384659631,4568.4950130998,4681.40743918381,4883.37022651885,5101.45600452365,5223.00441988687,5123.33097000737,5300.52322773414,5526.47869643388,5745.19122926423
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Trinidad and Tobago,TTO,12164.1755161246,13317.8630472209,14524.0912057473,15420.8555877602,16828.1093715723,19547.2767458703,21572.5135152077,23532.4893135837,27328.2928666277,29252.1188021202,30693.8690027463,29429.3474699746,30628.5417613585,31012.7164187128,31830.5180330314,32500.4938339477,32848.1961377361,33569.4135224991,31858.3554315218
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Tunisia,TUN,5315.52371689723,5661.44036739868,6003.31200839351,6316.87368715478,6446.87416989672,6832.44028066185,7400.07207454986,7838.07403053947,8424.45480364506,9137.58344833951,9609.70756075463,9868.80143331069,10225.2522337184,10120.6771726065,10595.8752504156,10947.9965702471,11342.42396896,11464.2094684259,11605.7551761891
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Turkey,TUR,9088.59873535891,8757.20334550819,9582.26041727283,9222.91152524807,9330.14445968639,9603.73920563784,10864.4485612383,11887.874986014,13621.9372111568,14843.4718837591,16048.9201886918,15483.236773523,17442.8599464888,19660.8894895655,20639.8586676224,22310.5364019299,24029.7434778631,24844.8955515439,25247.2017504961
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Turkmenistan,TKM,3390.12501536215,3962.65910594059,4227.15842552401,4463.90248698422,4498.8200692949,4691.96798058627,5010.7618036457,5783.42649175597,6538.59502510291,7363.08240853082,8496.63069297048,8952.45351849578,9741.30529127428,11212.5385130967,12460.7504047201,13697.5549163382,15098.2958617844,15964.7918355795,16875.9877435703
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Tuvalu,TUV,2412.30458548663,2400.85828590559,2412.29697861061,2483.33531616239,2685.57686358788,2612.03391854219,2613.58261848056,2561.28327351518,2667.18013364492,2881.91611716077,3143.26576670142,2997.46345269527,2926.03807020878,3181.60172302733,3087.74810817523,3252.70432405357,3328.33086647576,3640.98819885017,3766.48378057387
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Uganda,UGA,766.415870906699,814.759844918696,832.084436957035,865.787282031934,923.764995474922,969.009943265824,1027.03230110946,1088.68570371678,1200.80091954123,1291.03439158046,1382.48700032292,1437.43096900055,1485.20251251361,1602.54481121908,1638.06808856263,1666.97679439316,1724.77202876699,1774.0108189898,1819.43435088296
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Ukraine,UKR,3397.92094358933,3475.63827399652,3802.54024262986,4289.92123052578,4628.03729312102,5206.10663175912,6042.184783862,6452.09619499112,7184.20328657944,8005.69175999108,8395.81254471333,7239.62422604547,7666.2195766859,8281.86712612352,8475.47174617216,8629.67699354523,8684.00960862731,7949.14900233477,8269.61463354542
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,United Arab Emirates,ARE,76345.0408215982,75758.5673469164,81351.36413921,80029.0284384246,78934.6355195564,82099.8058045712,84604.3423041722,81736.4769237892,80841.0495149973,74271.6814492489,68508.7068152864,58822.146137623,56074.8806872444,58363.6782159597,60513.6197100592,63839.3355752011,67360.3474463876,70887.3907270642,73017.480009563
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,United Kingdom,GBR,23450.8042538413,24171.2406954586,26245.8562106606,27462.6125127044,28806.8888382655,30043.997226292,31732.9522962166,32436.8795877613,34500.7081277846,35289.3980051373,36257.5124453907,34589.5665993615,35875.456276784,36607.9810897257,37705.5942229818,39308.1345662744,40707.2009944903,41579.8634115553,42656.2166021995
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,United States,USA,32949.1977640346,34620.9288990826,36449.8551155349,37273.6181034176,38166.0378407812,39677.1983481058,41921.8097617892,44307.9205848603,46437.0671173065,48061.5376613353,48401.4273403899,47001.5553496818,48375.4069462972,49793.7135249201,51450.9591148182,52782.086508871,54696.7261652327,56443.8172422582,57588.538070583
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Uruguay,URY,10309.3797897953,10210.8808968774,10204.9052386988,10018.5644900854,9383.94447389815,9654.33669435661,10421.0357289483,11553.5155128923,12376.3365991816,13501.602807691,14705.5517454897,15391.1969913054,16736.851035164,17904.7458255325,18817.7419612213,19942.5040528324,20887.1617724618,21117.8016023193,21669.97739916
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Uzbekistan,UZB,1809.19873876732,1895.33093583454,1984.4701197699,2088.33565761099,2178.38639798776,2288.35670262007,2503.27937546086,2732.71695110167,2985.63605679664,3321.5667619168,3632.74012083063,3890.61017413034,4153.93884603207,4469.99748445762,4853.64970600306,5244.04937972153,5657.88804277716,6069.97866590926,6512.68213066737
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Vanuatu,VUT,2107.03513768775,2107.77264124942,2237.52451000507,2159.35880143017,2030.39454959543,2105.43081010807,2192.45813315991,2323.51457536245,2533.92305000768,2669.77920819878,2828.41592722899,2874.84150941218,2888.39827319918,2915.29988538,2952.56851629386,2990.96474026708,3046.91004800777,2988.85053762441,3080.56575433637
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Venezuela, RB",VEN,11724.1114664624,10978.9161305288,11424.2044872596,11858.3338883985,10775.3483988763,9957.68583743424,11891.6246677556,13309.6976356116,14821.1480014121,16276.9256267862,17192.9154506647,16507.3413516962,16210.2899564076,16981.3354907118,18004.4653243772,18281.1929699666,17639.8858445013,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Vietnam,VNM,1788.77657125006,1880.35279577605,2030.79728784817,2182.48346818691,2332.58123732693,2518.91314406812,2757.24085021233,3032.39101911796,3312.77820777284,3609.69018391827,3852.18261534963,4050.88709522515,4318.99740521312,4632.76596523658,4909.94506068636,5199.63143103574,5546.18362295482,5915.1708326498,6295.59058534397
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,West Bank and Gaza,PSE,3178.09071208205,3710.12443456731,3331.35614713822,3106.93162374119,3031.45181603508,3303.08209362912,3592.666868183,4010.14776054238,3844.38974698543,3780.6911750607,3470.01798430889,4045.12800028245,4088.33676543012,4356.34182492654,4931.00218360495,4655.14935927811,4550.36642558358,5019.23811469627,5109.71266336244
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,"Yemen, Rep.",YEM,2853.5332528065,2923.21473857777,3086.3547583434,3184.92313525369,3267.0868567446,3360.66836141909,3490.71618097369,3699.91517313376,3827.0951343638,3949.78391775155,4061.24103478688,4135.86517959412,4388.14475721224,3805.23791665455,3863.28872232734,4007.8219400784,3968.10555258318,2458.38501190642,1595.18606506288
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Zambia,ZMB,1562.57007697022,1613.31925623518,1666.884355547,1746.9295329594,1804.28449080964,1916.10574114258,2051.60743309287,2210.47226823364,2392.69003888058,2589.89715558597,2768.42344927823,2961.9905599486,3212.94188088675,3361.11206867093,3574.05851956206,3701.39267367524,3826.62689937761,3862.4784831131,3938.66318847391
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Zimbabwe,ZWE,2107.74817386838,2092.37162681728,2047.74853985648,2099.84109668113,1921.57079272583,1609.62992627355,1540.33046636136,1480.26469084923,1452.25228514703,1414.27406253876,1167.21396625993,1293.38613040497,1445.04238595122,1667.13794278369,1905.83787169714,1997.05219854097,2028.01924751714,2036.31925562891,2027.08491546614
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Arab World,ARB,8707.03267534617,8862.83785565922,9328.02644545132,9508.9391326184,9507.91389800732,9912.46491978683,10878.757176351,11594.6110187379,12391.3601888952,12981.3987665083,13672.6887107922,13575.9816626349,14064.0104925321,14444.8779242408,15333.6618720216,15703.1934698792,16011.2529287417,16337.966492506,16716.546903274
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Caribbean small states,CSS,8200.72923966384,8610.22093813842,9055.3078860074,9404.91962499969,9868.62710949486,10663.2209760389,11373.4735983469,12099.682418625,13285.2763315364,14009.4811897828,14425.8127753752,13947.3366106573,14245.9537355729,14601.7363050196,14968.8744551027,15283.8822611987,15558.6421040274,15829.1440840563,15595.5651089226
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Central Europe and the Baltics,CEB,9069.92947903899,9378.99967311142,10010.4681681246,10790.7732357562,11598.1788132363,12338.5630621356,13463.2877457204,14289.6433723886,15884.4588969515,17710.0324459205,19612.4476639528,19610.8468910826,20727.8578656753,22150.803143728,22956.181474473,23973.6310744898,24956.1752655506,25841.6093223773,26867.054179839
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Early-demographic dividend,EAR,3744.36917876513,3825.99046782018,4022.17411966809,4114.61300193017,4187.87323027835,4412.63488027153,4756.62698708976,5153.50220216003,5593.94566796025,6041.04132342554,6333.42343536059,6443.55192528609,6880.89299424836,7301.14980923302,7644.56628939101,8002.33801681435,8414.25495561745,8762.81661531834,9190.76737216363
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,East Asia & Pacific,EAS,5068.44478392175,5309.36221233221,5710.26810898187,6012.30336693349,6380.51972839422,6800.23515651194,7382.9342275774,8037.64344369358,8827.82949655653,9759.37823345277,10388.1289948156,10789.3299097175,11721.8453879564,12610.4288550941,13479.3580655251,14402.5664620593,15259.9686449408,16114.483146788,17038.8885637955
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,East Asia & Pacific (excluding high income),EAP,2844.78882235134,3025.34002421836,3289.05349521666,3548.97045339215,3845.22365358055,4220.20851021782,4677.28130883839,5241.44352225628,5920.6330283525,6744.12911568489,7387.85411141301,7938.70524494568,8744.62090470648,9592.57719384116,10420.495307061,11257.5935871937,12133.153485484,12958.5279767493,13845.2334664847
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,East Asia & Pacific (IDA & IBRD countries),TEA,2875.91092255811,3058.36129035203,3324.89979134596,3587.62309979768,3887.09481970558,4266.15849856606,4728.19907666862,5298.45045280668,5984.91649084446,6817.2047611892,7467.70528852486,8024.29234024525,8838.67026486427,9695.51597676304,10532.0579089013,11377.8232600613,12262.4078292686,13096.2313264887,13991.9349660461
"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,Euro area,EMU,22921.5243337082,23830.8353857106,25317.1263588074,26513.8179664487,27539.1142480095,27954.7664043353,29071.8333847977,30106.4643037146,32521.9008945165,34411.1493353554,35746.9960381594,34844.2539600574,35842.4375619427,37434.3496748476,37810.2663894248,38991.8290510105,39921.5664440173,40864.7358951896,42080.9637714729
