Series Name,Series Code,Country Name,Country Code,1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
GDP per capita (current US$),NY.GDP.PCAP.CD,Grenada,GRD,4401.42132083618,4751.57597809951,5117.58992285272,5109.95871520766,5292.23237929408,5773.07357662913,5836.17706312921,6754.5123925079,6766.48685990245,7324.19045616775,7947.44432684392,7395.08812525035,7365.6666592364,7410.408438417,7583.18700190696,7956.07654789594,8569.77699775744,9333.2702313727,9841.76405036101
GDP per capita (current US$),NY.GDP.PCAP.CD,Guam,GUM,..,..,..,..,21536.5038969302,22572.5046603345,24396.1062372311,26495.8775773033,26555.6452019565,27540.8391300242,29056.4969975163,30025.5603494294,30700.4340081784,30862.1099963677,32499.234245779,33278.2540919719,34361.0802214118,35210.7888279758,35562.5675277478
GDP per capita (current US$),NY.GDP.PCAP.CD,Guatemala,GTM,1742.08382367719,1608.6840861065,1655.58773023347,1568.37627565178,1701.77149118453,1753.34947115862,1872.7370829884,2077.83438041454,2256.56723964488,2489.95583636783,2794.22180922233,2635.75347441261,2825.52406953376,3187.84529589412,3299.60513936372,3452.82893369505,3687.76376676599,3923.57334364713,4140.73763497611
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea,GIN,421.998203404557,399.973964366999,340.051691750487,315.839800323726,322.811170974089,370.193178116151,386.328828253397,303.42449798582,442.837405330867,578.034963730061,679.038416549273,615.08421599797,647.803202894337,590.033855754206,665.230652982924,716.244195077918,742.453151935122,732.561401588859,748.301370813573
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea-Bissau,GNB,172.060141341431,183.853020084099,297.75193359522,309.486749001111,321.481320392982,360.571858534299,393.313824367448,424.956204432526,418.951269310121,481.335009991043,583.894418973508,544.861280100724,546.721668646992,688.771819686925,604.268355195888,621.940673580097,610.46849026212,591.806149672952,648.898936629656
GDP per capita (current US$),NY.GDP.PCAP.CD,Guyana,GUY,946.670347422484,919.866576622509,946.059937166567,925.582504627414,960.86748271194,986.79581727476,1045.58860960609,1098.45521561333,1945.63434859303,2327.05832416815,2576.1249570967,2764.30629479659,3044.94912901667,3438.82541126461,3799.75629224491,3944.17817327896,4030.80232062103,4119.67648694763,4531.24352689057
GDP per capita (current US$),NY.GDP.PCAP.CD,Haiti,HTI,450.919282254115,494.233655693391,462.481438106584,413.737737605203,393.016060861473,329.782094609998,387.942891069774,465.310386508996,505.470620633981,615.820230827879,674.756414674589,668.297604584601,662.279518162433,740.935845216079,766.843762318888,810.265607301884,830.113881624145,814.546395216916,734.802591238931
GDP per capita (current US$),NY.GDP.PCAP.CD,Honduras,HND,840.14757969551,845.108822551075,1088.77986884543,1130.40504602268,1132.87200087771,1157.30427040444,1217.65796066105,1311.74171442571,1437.62878537462,1592.57218167076,1751.59585650768,1815.48949644078,1932.85828999689,2120.5894686048,2178.38855524013,2136.77171792075,2242.70745940423,2341.27532008595,2375.09632686503
GDP per capita (current US$),NY.GDP.PCAP.CD,"Hong Kong SAR, China",HKG,25808.970952453,25091.6665997966,25756.6637783278,25230.2163329516,24665.8899982779,23977.0194516698,24928.1003722551,26649.750801707,28224.2150609389,30594.0178410231,31515.6627713018,30697.340383517,32549.998231121,35142.4879344543,36730.8767001128,38403.7777145477,40315.2855640552,42431.8882817277,43737.0419709205
GDP per capita (current US$),NY.GDP.PCAP.CD,Hungary,HUN,4750.41487455393,4802.95875968079,4633.31292266249,5283.03445943396,6665.96124226996,8423.35098742884,10296.3397894844,11205.9713421841,11447.8168701583,13907.5033848474,15739.7354115842,13029.883375372,13092.2337567695,14118.1226290277,12888.3045908829,13667.7027865496,14201.4488320148,12483.8659406349,12820.0881963053
GDP per capita (current US$),NY.GDP.PCAP.CD,Iceland,ISL,30847.6436968558,32148.1501472768,31746.0231444433,28551.7852665363,32024.1856000738,39086.773187575,46984.0665423844,56250.6828128727,56121.3224209568,68428.3482136071,55632.1043150252,40640.9901952548,41851.7354772988,46181.9529381049,44562.8180240514,48023.626914597,52855.1404780181,51213.6613332843,60529.926756911
GDP per capita (current US$),NY.GDP.PCAP.CD,India,IND,409.194385865156,437.586117820096,438.864630447894,447.013896578172,466.200804226263,541.13522787231,621.318376718509,707.008019015027,792.025969759363,1018.16637300127,991.484630405176,1090.3177645434,1345.77015320926,1461.67195733892,1446.98540954319,1452.19537323178,1576.00401817673,1606.0382849889,1717.47387802956
GDP per capita (current US$),NY.GDP.PCAP.CD,Indonesia,IDN,463.968575329023,671.107022031128,780.092074398741,747.981745489974,899.555685728332,1064.50944713681,1148.56909618409,1260.92883370077,1586.20503959934,1855.09391519178,2160.52760507385,2254.44559199218,3113.48063451433,3634.27680451777,3687.95399645786,3620.66398109522,3491.59588685069,3334.54907484848,3570.28461476538
GDP per capita (current US$),NY.GDP.PCAP.CD,"Iran, Islamic Rep.",IRN,1725.7562775599,1749.82778276144,1657.16974761104,1890.99152595478,1892.03614332686,2231.34279555918,2729.8384156313,3215.65343287672,3738.68928376279,4857.3683712515,5574.41043617837,5619.11762112185,6531.92742967867,7729.34335288421,7832.90263547528,6036.19208799038,5540.98413566175,4862.29972856127,5219.10980489885
GDP per capita (current US$),NY.GDP.PCAP.CD,Iraq,IRQ,..,..,..,..,..,..,1391.81692299578,1849.60391076699,2351.8124285881,3129.22492225095,4521.03247019802,3735.14483603071,4502.74904825726,5854.61449711212,6651.12241981136,6925.22404568487,6703.07473722928,4974.0269301667,4609.60069352322
GDP per capita (current US$),NY.GDP.PCAP.CD,Ireland,IRL,24263.2400596424,26284.2807987404,26241.5144887017,28227.2770501623,32539.9552075404,41107.0310569661,47630.9264948001,50878.6395176066,54306.9131006241,61359.6450798172,61257.8968902756,52104.0347231169,48671.8882936068,52186.4962698666,49042.3382535461,51773.1113695891,55412.9285967265,61807.6703737555,64100.4299522762
GDP per capita (current US$),NY.GDP.PCAP.CD,Isle of Man,IMN,19366.1332088952,21784.8795982113,21551.7793590399,22059.7236162176,25688.4634010225,30366.0397509423,36608.4517732527,39033.7001150202,43482.3594306118,73153.3237531121,74203.131764586,69172.1860433739,73935.6789952084,76055.5420958002,79028.0449845932,82356.82336654,89941.6442851908,81672.0227049126,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Israel,ISR,19423.753231714,19133.0481978138,21042.9816003225,20299.1377342362,18427.607024383,18964.2236436521,19892.0595093941,20557.124078202,21827.8231724236,24889.1683615454,29531.5721632187,27709.1175378506,30642.9406174863,33689.8385335933,32525.9565867323,36291.2321104804,37539.9518166878,35690.9630779526,37180.8498115363
GDP per capita (current US$),NY.GDP.PCAP.CD,Italy,ITA,22252.358086231,21936.8231293509,20051.2421548342,20400.8111115225,22196.5067547222,27387.2263150177,31174.561087858,31959.2629518749,33410.7474398337,37698.7866483976,40640.1838581691,36976.8455340664,35849.3731979401,38334.6838499718,34814.1251168487,35370.2752583755,35396.6657242265,30180.3215146877,30668.9814289997
GDP per capita (current US$),NY.GDP.PCAP.CD,Jamaica,JAM,3355.79780448069,3359.3844554151,3381.93932092142,3428.45677251814,3596.49933884839,3465.22008912904,3719.97350994545,4082.24076237861,4313.16008176292,4620.51791279229,4902.51203792002,4293.32282231494,4682.52124815387,5103.35609703138,5209.5061889556,5005.59224938734,4855.80048104555,4939.83728131233,4878.57579137263
GDP per capita (current US$),NY.GDP.PCAP.CD,Japan,JPN,31902.7670955137,36026.5560750168,38532.0408752935,33846.4656414342,32289.3505360726,34808.3909176613,37688.7223359406,37217.648727917,35433.988963743,35275.2284312667,39339.2975731826,40855.1756354596,44507.6763859172,48167.9972684965,48603.4766497749,40454.4474578903,38109.4121125573,34567.7456750995,38972.3406391468
GDP per capita (current US$),NY.GDP.PCAP.CD,Jordan,JOR,1605.61458128359,1624.97910025309,1657.88925631214,1728.26050900954,1812.28837444928,1889.21396186775,2061.45688205636,2203.0837873545,2537.30048980654,2762.80635412481,3385.60966483112,3492.13090643818,3679.19027463278,3807.32414491854,3870.75321121669,3992.86710705268,4066.94077543088,4096.09927499826,4087.9375167203
GDP per capita (current US$),NY.GDP.PCAP.CD,Kazakhstan,KAZ,1468.70242354695,1130.11390750495,1229.00124667231,1490.92708987166,1658.03078544636,2068.12411808473,2874.28829127649,3771.27895733845,5291.57565018652,6771.41479681885,8513.56464506814,7165.22317483703,9070.48825285747,11634.0019047654,12386.7000029472,13890.6317716835,12807.2606866152,10510.7718884148,7714.84184376024
GDP per capita (current US$),NY.GDP.PCAP.CD,Kenya,KEN,473.432721195145,421.432884571152,403.979713221115,401.77636117917,395.849351119404,436.687535659748,458.884355149169,519.799934598691,697.006638520849,839.108111670398,916.899251500998,920.081625174945,967.350454885973,987.480909486188,1153.23223070126,1229.1011148993,1335.12326223069,1355.04578833975,1462.50511473103
GDP per capita (current US$),NY.GDP.PCAP.CD,Kiribati,KIR,801.16298050809,832.054794307501,796.793763441361,734.949246079786,826.585504011134,1015.03860509648,1130.60280610635,1214.55666670492,1151.55561776067,1357.63221134262,1413.30233951267,1297.28514057002,1493.16051003948,1692.61327703329,1763.81549743152,1724.36173659455,1619.34218182503,1504.71554652944,1587.05814505111
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Rep.",KOR,8085.32352838328,10409.3268882433,11947.5791282061,11252.9075540783,12782.5255346669,14209.3885192557,15907.6658340352,18639.5222053842,20888.3801505326,23060.7078836716,20430.6394600807,18291.9195978633,22086.9529193201,24079.788523886,24358.7821758226,25890.0186698906,27811.36638377,27105.076226264,27608.2474287116
GDP per capita (current US$),NY.GDP.PCAP.CD,Kosovo,XKX,..,..,1087.76240120887,1490.36103250226,1587.50582851273,1969.56271307405,2135.33284652383,2190.55207903857,2371.66207856318,2788.47946372413,3254.86067369521,3209.69410857047,3283.21193843172,3733.49153949403,3600.81582524925,3877.75893555696,4054.72133937609,3574.17402997973,3697.54802646389
GDP per capita (current US$),NY.GDP.PCAP.CD,Kuwait,KWT,14126.8750953342,15391.3457364003,18389.384328289,16540.9676143149,17789.419812619,22071.5696085573,26921.0827767441,35490.2613236708,42717.557253307,45793.9761439148,55571.9980595751,37567.3012105962,38497.6169579293,48268.5912045543,51264.0713358672,48399.8078177184,42996.3152212942,29109.0687433547,27368.2866787596
GDP per capita (current US$),NY.GDP.PCAP.CD,Kyrgyz Republic,KGZ,345.138131648451,258.049339959105,279.620523320888,308.408776737328,321.726538045142,380.507362435481,433.235118935166,476.552129968975,543.110702403072,721.768690838857,966.393627185372,871.224389337854,880.037775119109,1123.8831680627,1177.97473487848,1282.43716202467,1279.76978265986,1121.08283510739,1120.66651300848
GDP per capita (current US$),NY.GDP.PCAP.CD,Lao PDR,LAO,248.541398375164,277.495102820575,324.845049645308,326.640843433211,319.827058448336,362.625295771488,417.751656096427,475.416469486973,590.30131077706,709.767087046745,899.495078724883,948.127642147914,1141.12711507419,1381.42560554543,1588.63314741682,1838.80601992314,2017.58778126205,2159.43315209405,2338.69215683656
GDP per capita (current US$),NY.GDP.PCAP.CD,Latvia,LVA,2977.14877212025,3151.3258016971,3352.7312961928,3572.80513022012,4132.34920689811,5134.90569397268,6351.08012547156,7558.74200622923,9667.97570008021,14044.0158891923,16348.53120679,12219.3737898048,11326.2194746243,13702.6894696051,13822.8055940347,15032.2820131489,15716.3690672011,13639.6941197963,14070.4226525952
GDP per capita (current US$),NY.GDP.PCAP.CD,Lebanon,LBN,5538.68028286956,5509.34642947816,5334.90332854286,5253.12259942488,5436.5952231029,5425.66907030168,5424.22356016217,5339.4412907865,5372.06589903658,6014.27111539915,7109.46641330459,8480.94550388481,8858.28397743868,8734.18918518532,8922.89675171623,8721.25421524493,8536.68249414692,8452.44364087841,8257.29439052664
GDP per capita (current US$),NY.GDP.PCAP.CD,Lesotho,LSO,506.994604896872,493.249377400589,474.819790600388,437.819015426502,407.80939071857,603.636278327567,781.514595393181,862.946308366279,915.775748629971,918.540696236012,935.394139075698,924.105932063372,1169.26784178666,1350.67765339316,1281.62055793461,1193.00420021422,1218.47109398034,1152.31679631028,1039.70330251141
GDP per capita (current US$),NY.GDP.PCAP.CD,Liberia,LBR,140.960901773457,161.564122086598,183.414999088237,174.181547320546,177.285108736499,133.494510840492,149.445254932134,168.648025438255,178.92709898994,210.373329173465,232.061732031702,303.066749083307,327.420509735634,379.68958030469,415.036195795687,454.122223619442,458.465173386609,452.038071650923,455.370741357005
GDP per capita (current US$),NY.GDP.PCAP.CD,Libya,LBY,5244.8803103149,6821.31251933351,7145.62849363423,6269.58012312628,3705.44263810764,4676.96750257125,5806.08360358565,8171.36165082884,9344.98751794529,11308.5666057964,14396.0486485106,10296.9735275996,12120.5621692062,5602.54943425492,13209.1407809781,10571.8507632837,6631.52904725951,4695.2730939977,5125.67528336766
GDP per capita (current US$),NY.GDP.PCAP.CD,Liechtenstein,LIE,76641.055196248,81116.4391651111,74624.5599589883,74005.0104482362,79035.5347913764,89469.7508674512,99848.6150412484,104994.018301942,113983.16776211,130267.243270796,142973.83089993,125945.00962441,141165.082856705,158283.076259582,149295.646043634,173528.150454463,179308.075615568,168146.015281103,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Lithuania,LTU,3166.89564814117,3113.54642795619,3297.35470084107,3530.14733731891,4146.98792783931,5505.5356688311,6706.96699843928,7863.16200865166,9240.64254797441,12297.9153480396,14961.5681759187,11837.3910271086,11984.8685698823,14357.7352289471,14341.1816279932,15693.7867282599,16545.1226673996,14289.1205692355,14912.6865427932
GDP per capita (current US$),NY.GDP.PCAP.CD,Luxembourg,LUX,47584.4643916109,51654.4027951819,48735.995492187,48179.4208526047,52930.6411522641,65445.8850307407,75716.3510789884,80289.696409954,89739.7116961301,106018.492790674,114293.84332087,103198.669312625,104965.306078267,115761.507705096,106749.013622989,113625.13289956,119225.380022773,101446.786303182,100738.684223143
GDP per capita (current US$),NY.GDP.PCAP.CD,"Macao SAR, China",MAC,16451.3386377369,15505.2787451867,15702.8555275752,15547.8735275484,16312.6377158653,17809.5981547644,22453.1923456372,25058.5359342937,29979.8544741413,36402.5605083473,40667.8842333195,40881.3806423831,52374.7944457228,66813.3497409986,76496.3661850194,89524.8443607146,94004.3898288491,75484.2865809425,74017.1847105799
GDP per capita (current US$),NY.GDP.PCAP.CD,"Macedonia, FYR",MKD,1774.8220366342,1814.51252257238,1854.14595610107,1815.92009071121,1961.20373553606,2408.80011005532,2762.5617013497,3037.7545847472,3325.61324190164,4036.14023722037,4793.29295892064,4543.89024355919,4542.90410449183,5064.04110600499,4698.6894759835,5211.49920049925,5469.21789842179,4834.13672297387,5163.25025319412
GDP per capita (current US$),NY.GDP.PCAP.CD,Madagascar,MDG,252.465205803687,243.252751462484,245.939065850803,278.555703176672,262.285948115462,316.799896490486,245.123587583262,274.819702299258,292.150744287583,377.848292823497,470.733254004499,415.689322591492,412.730934137725,454.963463976433,443.906100111531,461.723072174234,452.463192574895,402.088311769817,401.742265413689
GDP per capita (current US$),NY.GDP.PCAP.CD,Malawi,MWI,163.533501154959,160.799028762323,153.259508675372,146.761539725235,290.979897687755,260.105251697695,274.225629402118,280.367384226713,297.697121125902,320.222727439819,372.842677955877,420.737965737717,458.868174427665,512.125405055438,374.501880192755,332.922303904319,354.725396088931,362.657544352305,300.307665115766
GDP per capita (current US$),NY.GDP.PCAP.CD,Malaysia,MYS,3263.52098300351,3493.46522940349,4045.17047135901,3915.11504595638,4167.36438653514,4463.67589342594,4955.47774271198,5593.82299540355,6222.98295481975,7269.17114042014,8513.6295414071,7326.74443486459,9071.35698672103,10405.120619133,10779.5075072926,10882.2891042102,11183.729432082,9648.55345515912,9508.237749643
GDP per capita (current US$),NY.GDP.PCAP.CD,Maldives,MDV,2006.25690965681,2146.71803679222,2226.72172907378,3031.69993959485,3047.59190870453,3481.43521433015,3952.12198355148,3648.78005463624,4811.66746787284,5559.50683172405,6583.45124965947,6615.76377781727,7100.40589910181,7395.68779981626,7473.19562949108,8291.48529494197,9056.65343979878,9575.77070044853,9871.90691107088
GDP per capita (current US$),NY.GDP.PCAP.CD,Mali,MLI,281.322127435061,322.538680004667,269.348382916517,306.847323728709,334.202401590128,391.791280070687,439.357292447579,487.940255637836,521.642579626446,595.636831880323,689.678422757148,697.015312357325,708.370763247419,835.088909759748,777.347686759476,803.893575679405,848.227948548031,749.950157148436,779.944843827232
GDP per capita (current US$),NY.GDP.PCAP.CD,Malta,MLT,10183.6759897077,10648.9888960115,11039.0565074511,11021.7863554641,11843.9390200563,13689.989987991,15109.0549683959,15835.3466687883,16671.5671992638,19375.569601363,21928.7006740562,20675.5825862064,21087.7946931036,22840.2021292505,21926.0603957387,23816.6669706827,25851.6593323431,23759.0283363881,24770.8065738237
GDP per capita (current US$),NY.GDP.PCAP.CD,Marshall Islands,MHL,2093.44439094848,2073.36738416636,2126.91385954485,2206.69758350421,2391.48548640669,2434.71486683552,2522.07627606867,2649.67054077418,2763.7390068743,2891.92895640332,2925.9776322341,2917.00114678899,3146.76394849785,3297.55814396102,3516.89991075328,3614.13066126191,3461.7811637491,3390.91029173114,3665.20747748087
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritania,MRT,539.425359834469,534.715944425263,477.476102358604,464.229758018367,460.954232181985,528.580661340667,602.547285983233,697.745286443756,944.130485052781,1013.31014891589,1167.53573343846,1046.83793458917,1203.38366252431,1393.26173363381,1364.2839258409,1450.57794904371,1326.66865421644,1158.25637052423,1101.90152921758
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritius,MUS,3593.23408089547,3651.23228647976,3861.03241429329,3792.18215249987,3957.51290571479,4623.34764174555,5229.87673823095,5116.04542383956,5695.96932704928,6574.65433811493,8030.06300537304,7318.12640972422,8000.37643182154,9197.02697152061,9291.22761861899,9637.00265000958,10153.9382184867,9260.44730250635,9681.61856689674
GDP per capita (current US$),NY.GDP.PCAP.CD,Mexico,MEX,5327.81190127662,5984.34106789082,6959.38871701489,7341.88247782299,7398.80102021328,6903.94918769848,7310.96163086246,8089.40903640424,8859.71535391932,9412.82793948646,9765.71680588736,7792.24782834386,9016.45781179769,9912.58204257781,9940.46882245558,10400.5631082042,10580.9724723667,9290.76062857618,8443.69192417663
GDP per capita (current US$),NY.GDP.PCAP.CD,"Micronesia, Fed. Sts.",FSM,2029.28915907537,2046.63964532166,2170.9202099933,2240.02146223114,2257.77366497481,2296.26085979629,2252.80313763758,2355.5444649516,2397.45183755346,2441.50155122861,2516.01868335918,2693.02327818392,2861.77134805435,3000.94811922527,3150.91060162507,3047.58442460126,3057.24558957843,3018.00867541869,3143.74910660682
GDP per capita (current US$),NY.GDP.PCAP.CD,Moldova,MDA,448.841362219815,321.02679648144,354.003731878172,407.730243187074,458.677816836312,548.289686690501,720.940932072135,831.205286210574,950.648204362747,1230.43468472032,1695.97281114375,1525.52611882763,1631.53583179532,1970.57137253336,2046.53678665109,2243.979662444,2244.76376248334,1832.4990518988,1913.24036746174
GDP per capita (current US$),NY.GDP.PCAP.CD,Monaco,MCO,93093.258537093,91383.9404926131,82534.873766793,82552.5674525451,89061.0506658065,108978.489682171,123382.014903467,126655.598081739,135535.002415069,170156.694367875,192989.189526501,152111.598026927,144246.368774966,162009.877819276,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mongolia,MNG,477.349729357953,445.006943416605,474.213336086127,524.014592388925,571.501883026268,646.056129497955,797.837743226608,998.822667102654,1334.65189612629,1634.0814313969,2139.62563086411,1717.89876129974,2650.35364830438,3769.59526915879,4368.08224755108,4385.37935468846,4181.5833128422,3946.96207454865,3694.08255234637
GDP per capita (current US$),NY.GDP.PCAP.CD,Montenegro,MNE,..,..,1627.07263304394,1909.59870186179,2106.6350684523,2789.15906483509,3380.16512135859,3674.6179242797,4425.68091291013,5976.39192211767,7367.75190910882,6727.10776676969,6682.28115774575,7318.74244854117,6586.7192089878,7186.43192406181,7378.34102152704,6514.27269528653,7028.94013201519
GDP per capita (current US$),NY.GDP.PCAP.CD,Morocco,MAR,1469.03194509681,1444.98905464046,1332.3823579804,1336.77537620669,1413.75717607014,1721.97386302934,1948.81227479981,2013.75555926972,2191.47856747356,2494.35355249125,2884.94776014542,2861.55400466683,2834.20471989688,3039.91601555658,2904.74672773209,3111.76288654102,3154.51348420947,2847.28556871398,2892.77556054736
GDP per capita (current US$),NY.GDP.PCAP.CD,Mozambique,MOZ,284.373291018735,301.539471988763,277.648659095599,256.441487198413,262.884055131003,283.891158779196,336.331814516981,369.154535872339,385.756714147082,422.146157334164,503.127710872855,463.852617981066,419.225814942685,526.531351664068,566.051387255338,605.985608081366,623.286753930288,528.312559745128,382.069457028432
GDP per capita (current US$),NY.GDP.PCAP.CD,Myanmar,MMR,..,..,193.187480441924,138.924927549498,143.776005120004,219.782325975816,219.815668810498,247.242700620686,296.900728388917,410.450000139333,643.951370288554,741.077711590194,987.73658320217,1186.42393738945,1175.56178795298,1171.46447748189,1260.42241087532,1138.99227090869,1195.51537205875
GDP per capita (current US$),NY.GDP.PCAP.CD,Namibia,NAM,2113.44277455531,2055.36497452202,2057.9950568159,1834.29408631699,1713.04759416001,2482.36862034148,3288.25737348461,3573.14638676586,3881.2095346654,4202.51096811639,4029.06506054848,4153.49788528146,5191.58308141444,5600.97139163233,5749.4047524812,5490.04131391061,5392.71242089285,4852.09226730267,4560.70206009082
GDP per capita (current US$),NY.GDP.PCAP.CD,Nauru,NRU,..,..,..,..,..,..,..,..,..,2042.86563814219,3954.31510252231,4453.58993717452,4912.59955837279,7233.94660893776,10099.4220024211,10036.1832050216,9872.63831364996,8052.88838546659,7821.29891769903
GDP per capita (current US$),NY.GDP.PCAP.CD,Nepal,NPL,212.468946506911,215.98059212175,231.425500390656,248.618353877275,246.307562056412,253.720041240682,287.400105577955,317.089198005742,348.631453417498,393.884351771306,473.844440907314,480.72009086822,592.183521642014,692.116684217348,681.792586817722,688.617278796698,706.238697681072,747.160462355857,729.122251498504
GDP per capita (current US$),NY.GDP.PCAP.CD,Netherlands,NLD,27533.6067928156,27951.734289323,25921.1279408277,26584.1216906272,28817.3232079888,35245.1640746805,39954.6422157907,41577.1600883755,44453.9711946212,51241.3156170166,56928.8204756806,51900.3400948453,50338.2548273725,53540.6053553521,49474.705606422,51574.489418462,52157.4068701887,44746.3340485236,45637.8867460287
GDP per capita (current US$),NY.GDP.PCAP.CD,New Caledonia,NCL,15387.8695836451,14611.8328032133,12579.5951055864,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,New Zealand,NZL,14738.5835372311,15322.2238340267,13640.9888898062,13882.8568268586,16874.1874918196,21913.7081719961,25420.0704134865,27750.7248353584,26671.3294177179,32510.0826999392,31287.7786475125,28201.2322839936,33692.0108346543,38426.5508077771,39970.2562445037,42949.3268417022,44560.6403694048,38649.3784975761,40331.9591048227
GDP per capita (current US$),NY.GDP.PCAP.CD,Nicaragua,NIC,951.873352253736,981.020489221981,1016.02074305227,1043.60075786956,1010.14727701461,1015.56531372838,1091.50515662464,1175.11622496757,1240.99261674457,1344.30187125334,1518.8053855473,1464.4977535687,1526.49793806178,1682.95792434336,1792.0380448462,1847.19804868568,1975.46470748978,2073.49793802454,2143.92589272044
GDP per capita (current US$),NY.GDP.PCAP.CD,Niger,NER,196.725024122843,184.346476644865,158.405597226702,165.250724657477,177.820838376822,215.805040778769,232.566157436879,250.038373081288,258.046387283884,292.559619972825,354.81859978623,341.289461776604,348.151510969273,375.58198660135,391.515487867272,416.139973922468,429.790998752356,364.443722751512,367.955985946321
GDP per capita (current US$),NY.GDP.PCAP.CD,Nigeria,NGA,274.987391068065,300.60900754637,379.119326364064,351.799666599418,459.457211749486,512.650718995388,648.815085228871,807.893873798136,1019.74328611062,1136.82964486179,1383.89335369553,1097.66142189639,2327.32066957391,2527.94200278768,2755.29778740678,2996.96430245373,3221.67811575139,2655.15797711367,2175.67344162233
GDP per capita (current US$),NY.GDP.PCAP.CD,Northern Mariana Islands,MNP,..,..,..,..,18672.8327734392,18376.7909584409,18427.4248815924,16644.703815261,16048.5021398003,15761.2622452237,16350.0548484268,14279.5559866365,14681.0230780538,13628.0816569367,13980.4162478127,14508.8459545488,15513.6961151502,17020.5779334501,22572.3788234011
GDP per capita (current US$),NY.GDP.PCAP.CD,Norway,NOR,34788.7785642698,36371.3957875661,38146.7153917477,38549.5893413937,43061.1503812416,50111.6544494522,57570.2691601943,66775.3943971756,74114.697150083,85170.8621662157,97007.9418918692,80067.1766382996,87770.2668443401,100711.224780553,101668.170658652,103059.24822759,97199.9190963458,74498.13763927,70890.0355687386
GDP per capita (current US$),NY.GDP.PCAP.CD,Oman,OMN,6254.95341080814,6967.05966446378,8601.18590579376,8476.61051098921,8629.10177414089,9069.81020605466,10129.2888628425,12376.9793587916,14408.0504962765,15805.1322617934,22075.0353566455,16784.3461606049,19281.0008081038,20986.0849563219,22134.8013712314,21268.8362582213,20469.1386524373,16406.7116182533,15102.3823053534
GDP per capita (current US$),NY.GDP.PCAP.CD,Pakistan,PAK,470.248929465724,465.075766143347,533.862411433568,510.656815730852,499.860003292353,563.594341965826,649.804823293709,711.469946269738,873.77027271847,950.432793144075,1039.31208844269,1006.60399914224,1040.14226787636,1226.21531390333,1261.20896743422,1272.44106100063,1316.98096583434,1428.63762767431,1442.28584033183
GDP per capita (current US$),NY.GDP.PCAP.CD,Palau,PLW,..,..,7549.9295958279,8010.81220366935,8274.17492592214,7754.91878172589,8289.53746717835,9277.78056867276,9396.60203877673,9600.30324120103,9731.32786236899,8980.42965293481,8932.28138739619,9379.48929559687,10338.0624337605,10768.1309751434,11641.2392149426,13767.5169109357,14077.0962191322
GDP per capita (current US$),NY.GDP.PCAP.CD,Panama,PAN,3974.65065748089,4082.61458260762,4060.299035061,4046.37283294991,4126.14067091845,4267.1357801104,4591.89277638666,4916.54886029428,5348.5183989528,6165.94505714998,7154.14428024258,7575.78064388156,8080.83822506562,9354.97941896261,10715.7166112987,11879.7565274842,12787.3062044792,13684.1308015698,14332.9724780057
GDP per capita (current US$),NY.GDP.PCAP.CD,Papua New Guinea,PNG,716.181352170843,640.282045841137,631.945335105829,539.003198730412,511.659733149432,588.350392447866,637.368665373259,770.564878330253,1283.77036425584,1440.13030403683,1719.51632741897,1672.49090786895,2004.81811175089,2474.06184613921,2865.873252112,2800.1690288491,2973.27054935779,2605.94596916662,2461.94563625645
GDP per capita (current US$),NY.GDP.PCAP.CD,Paraguay,PRY,1773.23988599659,1614.90310587085,1545.62642252867,1417.26058181638,1148.22988228192,1174.77934652545,1408.52797645351,1507.14569103093,1809.71053905674,2312.19292577549,3059.99218354667,2599.59625853891,3225.59175373637,3988.0118937838,3855.53773490999,4479.90585798851,4712.8227356279,4109.36772421106,4077.74207115126
GDP per capita (current US$),NY.GDP.PCAP.CD,Peru,PER,2202.46122609564,1963.41056719703,1996.71968884026,1981.24365347699,2059.19295785758,2180.25099664519,2448.14389900826,2754.78002900377,3171.49805601571,3611.21047037166,4208.87801106772,4166.09338685329,5022.49319096369,5771.56587815221,6387.78528050603,6583.11624846311,6492.05320821897,6053.11241492924,6031.36609086896
